# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.088450318248397,2.4856053977933117,2.1313599339447715,133.44214540227193,-2.8753965052166053,2.999999999999961,0.1959163825730432,0.0,-32.206668781848556,0.0
 1.0941592829568685,2.4968212694752197,2.1194405625748383,133.2582786668189,-2.8582696110911914,2.999999999999961,0.19474147464680472,0.0,-31.82326711156594,0.0
 1.0998928848825889,2.5079801536650126,2.1075058259100823,133.07581672122535,-2.84106880531403,3.0000000000000386,0.19362402442883836,0.0,-31.450669222573193,0.0
 1.1056510760911435,2.5190813932294756,2.0955572604799872,132.89471775420475,-2.823794231688366,2.9999999999999614,0.19256377071762212,0.0,-31.088679686255105,0.0
 1.1114338078055768,2.530124331035394,2.0835964028140337,132.7149402602232,-2.8064460365450663,3.000000000000038,0.19156050734301416,0.0,-30.737111482540787,0.0
 1.1172410304085798,2.541108309949551,2.0716247894417052,132.53644301167074,-2.7890243687360567,3.0000000000000764,0.19061408432566287,0.0,-30.39578588467129,0.0
 1.123072693443468,2.552032672838732,2.059643956892484,132.35918503071076,-2.771529379631392,3.000000000000038,0.18972440857680667,0.0,-30.06453235150874,0.0
 1.128928745613925,2.5628967625697214,2.0476554416958512,132.18312556077993,-2.753961223120021,3.0,0.18889144524884935,0.0,-29.743188423770857,0.0
 1.1348091347825038,2.5736999220093044,2.0356607803812894,132.00822403773378,-2.736320055614285,2.9999999999999623,0.18811521883488636,0.0,-29.431599639589418,0.0
 1.1407138079678623,2.5844414940242655,2.0236615094782815,131.8344400605397,-2.718606036058209,3.0000000000000377,0.18739581459967672,0.0,-29.129619456508934,0.0
 1.1466427113407152,2.5951208214813892,2.011659165516309,131.66173336149407,-2.70081932593965,3.000000000000075,0.18673338022141814,0.0,-28.837109181641083,0.0
 1.1525957902184738,2.6057372472474594,1.9996552850248546,131.49006377592923,-2.6829600893063743,2.9999999999999627,0.18612812736650844,0.0,-28.55393791850424,0.0
 1.1585729890585508,2.6162901141892623,1.9876514045333997,131.3193912113231,-2.6650284927861434,3.0,0.18558033351982148,0.0,-28.279982524475205,0.0
 1.1645742514502944,2.6267787651735817,1.9756490605714272,131.1496756157598,-2.647024705610913,2.999999999999963,0.18509034431030497,0.0,-28.01512757451018,0.0
 1.1705995201055244,2.637202543067202,1.9636497896684193,130.98087694571285,-2.628948899645223,2.999999999999963,0.18465857531396396,0.0,-27.75926534427051,0.0
 1.17664873684763,2.6475607907369096,1.9516551283538577,130.81295513304374,-2.6108012494189063,3.0,0.18428551500007548,0.0,-27.512295803658482,0.0
 1.1827218425991857,2.657852851049487,1.9396666131572249,130.64587005116002,-2.592581932164239,3.0,0.18397172686899035,0.0,-27.274126617352294,0.0
 1.1888187773680496,2.6680780668717197,1.9276857806080034,130.4795814802963,-2.5742911278576472,3.0,0.1837178528506004,0.0,-27.04467317238816,0.0
